WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3/a4-b1_b3-c1	O1[C@H](O[C@H]3[C@@H](O)[C@H](O[C@H]([C@@H]3O)O[C@@H]2[C@H](OC(O)[C@H](NC(C)=O)[C@H]2O)CO)CO)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO
WURCS=2.0/3,3,2/[u2122h][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3/a4-b1_b3-c1	O1[C@H](O[C@H]3[C@@H](O)[C@H](O[C@H]([C@@H]3O)O[C@H]2[C@@H]([C@@H](O)C(O[C@@H]2CO)O)O)CO)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO
WURCS=2.0/2,3,2/[u2122h_2*NCC/3=O][a1122h-1a_1-5]/1-2-2/a3-b1_b3-c1	O1[C@H](O[C@H]3[C@@H]([C@H](O[C@@H]([C@H]3O)O[C@H]2[C@@H]([C@H](OC(O)[C@@H]2NC(C)=O)CO)O)CO)O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1CO
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3/a3-b1_b3-c1	O1[C@H](O[C@H]3[C@H]([C@H](O[C@H]([C@@H]3O)O[C@H]2[C@@H]([C@H](OC(O)[C@@H]2NC(C)=O)CO)O)CO)O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO
WURCS=2.0/4,4,3/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4/a4-b1_b2-c1_b4-d1	O1[C@H]([C@H]([C@@H](O)[C@@H]([C@@H]1O[C@@H]2[C@@H](O)[C@@H](O[C@@H]4[C@@H]([C@@H](O)[C@@H](O)[C@H](O4)CO)NC(=O)C)[C@@H](CO)O[C@H]2O[C@H]3[C@H](O)[C@H](C(O)O[C@@H]3CO)NC(=O)C)O)O)C
WURCS=2.0/2,2,1/[u2112h][a2122h-1b_1-5_2*NCC/3=O]/1-2/a2-b1	O2C([C@@H]([C@@H](O)[C@H]([C@H]2CO)O)O[C@H]1[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@@H](CO)O1)O)O
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5_3*OSO/3=O/3=O]/1-2-3/a3-b1_a4-c1	O2C([C@@H]([C@H]([C@H](O[C@H]3[C@H](O)[C@@H](OS(=O)(=O)O)[C@@H](O)[C@@H](CO)O3)[C@H]2CO)O[C@H]1[C@H]([C@@H]([C@H](O)[C@H](C)O1)O)O)NC(C)=O)O
WURCS=2.0/2,2,1/[u1122h][a2122h-1b_1-5_2*NCC/3=O]/1-2/a2-b1	O2C([C@H]([C@@H](O)[C@@H]([C@H]2CO)O)O[C@H]1[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@@H](CO)O1)O)O
WURCS=2.0/5,6,5/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5/a3-b1_a6-c1_c3-d1_c4-e1_e3-f2	O2[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](OC[C@H]6OC(O)[C@@H]([C@H]([C@H]6O)O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)NC(C)=O)[C@@H]([C@H]3O[C@@H]4O[C@@H](C)[C@@H](O)[C@H]([C@@H]4O)O)NC(C)=O)[C@@H]([C@H]([C@H]([C@H]2CO)O)O[C@@]1(C(O)=O)O[C@@H]([C@@H]([C@H](O)CO)O)[C@@H]([C@H](C1)O)NC(=O)C)O
WURCS=2.0/5,5,4/[u1122h][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-5/a2-b1_b3-c1_b4-d1_d3-e2	O2[C@@H](O[C@@H]4[C@@H](CO)O[C@H]([C@H](NC(=O)C)[C@H]4O[C@@H]5O[C@@H](C)[C@@H](O)[C@H]([C@@H]5O)O)O[C@@H]3C(O)O[C@H](CO)[C@H]([C@@H]3O)O)[C@@H]([C@H]([C@H]([C@H]2CO)O)O[C@@]1(C(O)=O)O[C@@H]([C@@H]([C@H](O)CO)O)[C@@H]([C@H](C1)O)NC(=O)C)O
WURCS=2.0/5,7,6/[u2122h][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-5/a4-b1_b2-c1_b4-d1_d3-e1_e3-f2_f8-g2	O2[C@@H](O[C@@H]7[C@H](OC(O)[C@H](O)[C@H]7O)CO)[C@@H]([C@H]([C@@H](O[C@@H]6O[C@@H]([C@@H]([C@@H]([C@H]6NC(=O)C)O[C@H]3[C@@H]([C@@H](O[C@]5(O[C@H]([C@@H]([C@H](C5)O)NC(=O)C)[C@@H]([C@H](O[C@@]4(C(=O)O)O[C@@H]([C@@H]([C@@H](CO)O)O)[C@@H]([C@@H](O)C4)NC(=O)C)CO)O)C(=O)O)[C@@H](O)[C@H](O3)CO)O)O)CO)[C@H]2CO)O)O[C@@H]1O[C@H]([C@@H](O)[C@H]([C@@H]1O)O)C
WURCS=2.0/5,5,4/[u2112h][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-5/a3-b1_b3-c1_b4-d1_d3-e2	O2[C@@H](O[C@H]5[C@@H]([C@@H](NC(=O)C)[C@@H](O[C@@H]5CO)O[C@H]4[C@@H](O)[C@@H](CO)OC([C@@H]4O)O)O[C@@H]3O[C@@H](C)[C@@H](O)[C@H]([C@@H]3O)O)[C@@H]([C@H]([C@H]([C@H]2CO)O)O[C@@]1(C(O)=O)O[C@@H]([C@@H]([C@H](O)CO)O)[C@@H]([C@H](C1)O)NC(=O)C)O
WURCS=2.0/7,8,7/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4-5-2-6-7/a3-b1_a6-e1_b2-c1_b3-d1_e4-f1_f3-g2_f4-h1	O2[C@@H](O[C@H]8[C@@H]([C@@H](NC(C)=O)[C@@H](O[C@@H]8CO)OC[C@H]7OC(O)[C@@H]([C@H]([C@H]7O)O[C@@H]5O[C@H](CO)[C@H](O)[C@@H]([C@H]5O[C@@H]6O[C@@H](C)[C@H]([C@H]([C@@H]6O)O)O)O[C@@H]4[C@@H]([C@H]([C@@H](O)[C@@H](CO)O4)O)NC(C)=O)NC(=O)C)O)[C@H](O)[C@@H](O[C@]3(C(O)=O)C[C@H](O)[C@H]([C@@H](O3)[C@H](O)[C@H](O)CO)NC(=O)C)[C@H]([C@H]2CO)O[C@H]1[C@H](NC(=O)C)[C@H]([C@H]([C@H](O1)CO)O)O
WURCS=2.0/7,13,12/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-4-2-5-6-2-5-7/a4-b1_a6-m1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_g6-k1_h4-i1_i3-j2_k4-l1	O2[C@@H]([C@@H]([C@@H]([C@H]([C@@H]2O[C@@H]3[C@@H](CO)O[C@@H](O[C@@H]%13[C@H](O[C@@H]([C@H]([C@@H]%13O)O)CO[C@@H]%12O[C@@H]([C@H]([C@@H]([C@H]%12NC(C)=O)O)O[C@@H]%11O[C@@H]([C@H](O)[C@@H]([C@H]%11O)O)CO)CO)OC[C@@H]4[C@H]([C@H](O[C@@H]%10[C@H]([C@H]([C@@H]([C@H](O%10)CO)O)O)O[C@@H]8O[C@H](CO)[C@@H](O[C@@H]9O[C@@H]([C@H](O)[C@@H]([C@H]9O)O)CO)[C@H](O)[C@H]8NC(C)=O)[C@H](O)[C@H](O[C@H]5[C@H](O)[C@@H](NC(=O)C)[C@H](O[C@@H]7[C@H](OC([C@@H]([C@H]7O)NC(=O)C)O)CO[C@H]6[C@@H](O)[C@H](O)[C@H](O)[C@@H](O6)C)O[C@@H]5CO)O4)O)[C@@H]([C@H]3O)NC(C)=O)O)O[C@]1(C(O)=O)C[C@@H]([C@H]([C@@H](O1)[C@H](O)[C@H](O)CO)NC(=O)C)O)O)CO
WURCS=2.0/4,4,3/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4/a3-b1_b2-c1_b3-d1	O2[C@@H]([C@@H]([C@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(=O)C)[C@H]([C@@H]2O[C@@H]3[C@@H](NC(C)=O)C(O)O[C@@H]([C@@H]3O)CO)O[C@H]1[C@@H](O)[C@@H]([C@H](O)[C@H](C)O1)O)O)CO
WURCS=2.0/4,4,3/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4/a3-b1_b2-c1_b3-d1	O2[C@@H]([C@@H]([C@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4NC(=O)C)[C@H]([C@@H]2O[C@@H]3[C@@H](NC(C)=O)C(O)O[C@@H]([C@H]3O)CO)O[C@H]1[C@@H](O)[C@@H]([C@H](O)[C@H](C)O1)O)O)CO
WURCS=2.0/4,5,4/[u2122h][a2122h-1a_1-5][a2211m-1a_1-5][a2122h-1b_1-5]/1-2-3-4-3/a2-b1_b3-c1_b4-d1_d3-e1	O2[C@H](CO)[C@@H](O)[C@@H]([C@@H](O)[C@@H]2O[C@@H]4[C@@H](CO)O[C@H](O[C@H]5C(O)O[C@@H]([C@H]([C@@H]5O)O)CO)[C@H](O)[C@H]4O[C@H]3[C@H](O)[C@@H]([C@H]([C@H](C)O3)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O
WURCS=2.0/4,5,4/[u2112h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-2-3-4/a3-b1_a6-c1_c4-d1_d3-e2	O2[C@H](CO)[C@H](O)[C@@H]([C@H]([C@@H]2O[C@H]3[C@@H]([C@@H](NC(C)=O)[C@H](OC[C@@H]4[C@@H]([C@H](O[C@H]5[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H](O5)CO)[C@H](C(O)O4)NC(=O)C)O)O[C@@H]3CO)O)O)O[C@]1(C(=O)O)C[C@@H]([C@@H](NC(C)=O)[C@H]([C@@H]([C@H](O)CO)O)O1)O
WURCS=2.0/5,6,5/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5/a3-b1_a6-d1_b3-c1_d4-e1_e3-f2	O2[C@H](CO)[C@H](O)[C@@H]([C@H]([C@@H]2O[C@H]3[C@@H]([C@@H](NC(C)=O)[C@H](OC[C@@H]6[C@H](O)[C@@H]([C@@H](NC(=O)C)C(O6)O)O[C@@H]5O[C@H](CO)[C@@H]([C@@H]([C@H]5O)O[C@@H]4[C@@H]([C@H]([C@@H](O)[C@H](O4)CO)O)NC(C)=O)O)O[C@@H]3CO)O)O)O[C@]1(C(=O)O)C[C@@H]([C@@H](NC(C)=O)[C@H]([C@@H]([C@H](O)CO)O)O1)O
WURCS=2.0/5,7,6/[u2112h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-3-5/a3-b1_a6-e1_b4-c1_c2-d1_e4-f1_f3-g2	O2[C@H](CO)[C@H](O)[C@@H]([C@H]([C@@H]2O[C@H]3[C@@H]([C@@H](NC(C)=O)[C@H](OC[C@@H]7[C@@H]([C@@H]([C@H](C(O)O7)NC(=O)C)O[C@@H]4O[C@H](CO)[C@@H](O[C@H]5[C@H](O[C@@H]6O[C@H]([C@@H](O)[C@H]([C@@H]6O)O)C)[C@@H](O)[C@@H](O)[C@H](O5)CO)[C@@H]([C@H]4NC(C)=O)O)O)O[C@@H]3CO)O)O)O[C@]1(C(=O)O)C[C@@H]([C@@H](NC(C)=O)[C@H]([C@@H]([C@H](O)CO)O)O1)O
WURCS=2.0/4,7,6/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-3-2/a4-b1_b3-c1_c3-d1_c4-e1_e3-f1_f3-g1	O2[C@H](CO)[C@H]([C@@H]([C@@H](NC(=O)C)[C@@H]2O[C@@H]3[C@@H](O)[C@H](O[C@H]4[C@H](O[C@H]7[C@H]([C@H](O)[C@@H]([C@@H](O7)C)O)O)[C@H]([C@H](O[C@H]6[C@H]([C@@H](CO)O[C@H]([C@@H]6O)O[C@@H]5[C@H](OC(O)[C@H](O)[C@H]5O)CO)O)O[C@@H]4CO)NC(C)=O)O[C@@H]([C@@H]3O)CO)O[C@H]1[C@@H]([C@@H](O)[C@@H](O)[C@@H](CO)O1)O)O
WURCS=2.0/4,4,3/[u1122h][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4/a2-b1_b3-c1_b4-d1	O2[C@H]([C@H](NC(=O)C)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@H]([C@@H]4O)O)[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O)[C@H](O3)CO)[C@H]2CO)O[C@@H]1C(O)O[C@H](CO)[C@H]([C@@H]1O)O
WURCS=2.0/3,3,2/[u2211m_2*OC][a2211m-1a_1-5][a1221m-1a_1-5_2*OC_4*OC]/1-2-3/a3-b1_b3-c1	O3C(O)[C@@H]([C@@H]([C@@H](O)[C@@H]3C)O[C@@H]2O[C@H]([C@@H]([C@H]([C@H]2O)O[C@@H]1O[C@@H](C)[C@H]([C@H]([C@@H]1OC)O)OC)O)C)OC
WURCS=2.0/4,5,4/[u211h][a211h-1b_1-4][a2112h-1b_1-4][a211h-1a_1-4]/1-2-3-4-4/a2-b1_a3-e1_b2-c1_c3-d1	O3[C@@H](CO)[C@H](O)[C@H]([C@H]3O[C@H]5C(O[C@H]([C@@H]5O[C@@H]4O[C@H]([C@@H]([C@H]4O)O)CO)CO)O)O[C@H]2[C@H](O)[C@H]([C@H]([C@@H](CO)O)O2)O[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
WURCS=2.0/3,6,5/[u2122h_2*NCC/3=O][a2122A-1b_1-5][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-2-3-2/a4-b1_b4-c1_c4-d1_d4-e1_e4-f1	O3[C@@H](O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)NC(=O)C)O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@@H]5C(=O)O)O[C@@H]4[C@H](OC(O)[C@H](NC(C)=O)[C@H]4O)CO)CO)[C@@H]([C@H]([C@@H]([C@H]3C(=O)O)O[C@H]2O[C@H](CO)[C@H]([C@H](O)[C@H]2NC(=O)C)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)C(=O)O)O)O
WURCS=2.0/4,5,4/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a2122h-1b_1-5]/1-2-3-2-4/a4-b1_b3-c1_c4-d1_c6-e1	O3[C@@H]([C@H]([C@H](O)[C@H]([C@@H]3O[C@@H]5[C@@H](O)[C@@H](O[C@@H]([C@@H]5O)CO)O[C@@H]4[C@H](OC([C@@H]([C@H]4O)O)O)CO)NC(C)=O)O[C@H]2[C@@H]([C@@H](O)[C@@H](O)[C@H](O2)CO)O)CO[C@@H]1O[C@@H]([C@@H](O)[C@@H]([C@H]1O)O)CO
WURCS=2.0/6,10,9/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-2-4-2-5-6/a4-b1_b4-c1_c3-d1_c4-f1_c6-g1_d2-e1_g2-h1_h4-i1_i3-j2	O3[C@@H]([C@H]([C@H](O)[C@H]([C@@H]3O[C@H]4[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]4OC[C@@H]8[C@H]([C@H](O[C@@H]9[C@@H](O[C@H]%10[C@H](NC(C)=O)[C@H]([C@H](O)[C@H](O%10)CO)O)[C@H]([C@@H]([C@H](O9)CO)O)O)[C@@H]([C@@H](O8)O[C@@H]6[C@H](O[C@@H](O[C@H]7[C@H](O)[C@@H](NC(C)=O)C(O)O[C@@H]7CO)[C@H](NC(C)=O)[C@H]6O)CO)O)O[C@H]5[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O5)CO)NC(=O)C)O[C@@H]1O[C@H](CO)[C@@H]([C@H](O[C@]2(C(=O)O)C[C@@H]([C@@H](NC(=O)C)[C@H]([C@H](O)[C@@H](CO)O)O2)O)[C@H]1O)O)CO
WURCS=2.0/7,11,10/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-2-4-2-5-6-7/a4-b1_a6-k1_b4-c1_c3-d1_c4-f1_c6-g1_d2-e1_g2-h1_h4-i1_i3-j2	O3[C@@H]([C@H]([C@H](O)[C@H]([C@@H]3O[C@H]4[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]4OC[C@@H]9[C@H]([C@H](O[C@@H]%10[C@@H](O[C@H]%11[C@H](NC(C)=O)[C@H]([C@H](O)[C@H](O%11)CO)O)[C@H]([C@@H]([C@H](O%10)CO)O)O)[C@@H]([C@@H](O9)O[C@H]8[C@H](O)[C@@H](NC(C)=O)[C@@H](O[C@@H]8CO)O[C@H]7[C@@H]([C@H](C(O[C@@H]7CO[C@H]6[C@@H](O)[C@H](O)[C@H](O)[C@@H](O6)C)O)NC(=O)C)O)O)O[C@H]5[C@H](NC(=O)C)[C@@H](O)[C@H](O)[C@H](O5)CO)NC(=O)C)O[C@@H]1O[C@H](CO)[C@@H]([C@H](O[C@]2(C(=O)O)C[C@@H]([C@@H](NC(=O)C)[C@H]([C@H](O)[C@@H](CO)O)O2)O)[C@H]1O)O)CO
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a2122A-1b_1-5_3*OSO/3=O/3=O]/1-2-3/b3-c1_a4-b1	O3[C@H](CO)[C@H]([C@@H]([C@@H](NC(C)=O)C3O)O)O[C@H]1[C@H](O)[C@@H](O[C@H]2[C@@H]([C@@H](OS(=O)(O)=O)[C@H](O)[C@H](O2)C(O)=O)O)[C@@H](O)[C@@H](CO)O1
WURCS=2.0/4,5,4/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5][a2122h-1a_1-5_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4-3/a4-b1_b4-c1_c4-d1_d4-e1	O3[C@H](COS(O)(=O)=O)[C@H]([C@@H]([C@H]([C@H]3O[C@@H]5[C@@H](O[C@H]([C@@H]([C@H]5O)O)O[C@H]4[C@@H]([C@@H](NS(=O)(O)=O)C(O[C@@H]4COS(O)(=O)=O)O)O)C(O)=O)NS(O)(=O)=O)O)O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]2[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H](O2)COS(=O)(=O)O)[C@H](O1)C(O)=O
WURCS=2.0/3,3,2/[u2122h][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3/a4-b1_b2-c1	O3[C@H]([C@H]([C@@H]([C@@H]([C@@H]3C)O)O)O)O[C@H]1[C@H](O[C@@H]2[C@H](OC(O)[C@@H]([C@H]2O)O)CO)O[C@H](CO)[C@@H]([C@@H]1O)O
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3/a4-b1_b2-c1	O3[C@H]([C@H]([C@@H]([C@@H]([C@@H]3C)O)O)O)O[C@H]2[C@@H](O[C@H](CO)[C@@H]([C@@H]2O)O)O[C@H]1[C@H](O)[C@H](C(O)O[C@@H]1CO)NC(=O)C
WURCS=2.0/5,13,12/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2122h-1a_1-5]/1-2-3-4-4-4-5-5-5-4-4-4-4/a4-b1_b4-c1_c3-d1_c6-j1_d2-e1_e2-f1_f3-g1_g3-h1_h3-i1_j6-k1_k3-l1_l2-m1	O4[C@H](CO)[C@@H](O)[C@@H]([C@H](O)[C@H]4O[C@@H]%13[C@H](O[C@@H]([C@H]([C@@H]%13O)O)CO)O[C@H]%12[C@H]([C@H](O)[C@@H](CO)O[C@@H]%12O[C@H]7[C@H](O)[C@@H](CO[C@@H]8[C@@H](O)[C@H]([C@@H]([C@@H](CO[C@@H]9[C@@H](O)[C@@H](O[C@@H]%10[C@@H](O[C@H]%11O[C@@H]([C@H]([C@H](O)[C@@H]%11O)O)CO)[C@@H](O)[C@H](O)[C@H](O%10)CO)[C@H](O)[C@H](O9)CO)O8)O)O)O[C@H]([C@H]7O)O[C@H]5[C@@H]([C@H]([C@H](O[C@@H]6[C@@H](CO)OC([C@H](NC(C)=O)[C@H]6O)O)O[C@@H]5CO)NC(=O)C)O)O)O[C@@H]3[C@H](O)[C@H]([C@@H]([C@@H](CO)O3)O)O[C@@H]1[C@@H]([C@@H](O[C@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO)[C@@H]([C@@H](CO)O1)O)O
WURCS=2.0/4,4,3/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2122A-1b_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4/a4-b1_b4-c1_c4-d1	O4[C@H](COS(O)(=O)=O)[C@H]([C@@H]([C@H](C4O)NS(=O)(=O)O)O)O[C@H]1[C@H](OS(=O)(O)=O)[C@@H](O)[C@H](O[C@@H]2[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H]([C@H]3O)O)[C@@H](CO)O2)[C@@H](C(O)=O)O1
WURCS=2.0/4,4,3/[u2122h_2*NSO/3=O/3=O_6*OSO/3=O/3=O][a2121A-1a_1-5_2*OSO/3=O/3=O][a2122h-1a_1-5_2*NSO/3=O/3=O][a2122A-1b_1-5]/1-2-3-4/a4-b1_b4-c1_c4-d1	O4[C@H](COS(O)(=O)=O)[C@H]([C@@H]([C@H](C4O)NS(=O)(=O)O)O)O[C@H]1[C@H](OS(=O)(O)=O)[C@@H](O)[C@H](O[C@@H]2[C@H](NS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H]([C@H]3O)O)[C@@H](CO)O2)[C@H](C(O)=O)O1
WURCS=2.0/6,11,10/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-4-2-2-5-6/a4-b1_a6-k1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_g6-i1_i4-j1	O4[C@H]([C@@H](O)[C@@H](O[C@@H]%11[C@H]([C@H]([C@@H]([C@H](O%11)CO)O)O)O[C@@H]9O[C@H](CO)[C@@H](O[C@@H]%10O[C@@H]([C@H](O)[C@@H]([C@H]%10O)O)CO)[C@H](O)[C@H]9NC(C)=O)[C@H](O)[C@H]4CO[C@@H]7[C@@H](O[C@@H]8O[C@@H]([C@@H](O)[C@@H]([C@H]8NC(C)=O)O)CO)[C@@H](O)[C@H](O)[C@H](O7)CO[C@@H]6O[C@@H]([C@H]([C@@H]([C@H]6NC(C)=O)O)O[C@@H]5O[C@@H]([C@H](O)[C@@H]([C@H]5O)O)CO)CO)O[C@H]1[C@H](O)[C@@H](NC(=O)C)[C@H](O[C@@H]3[C@H](OC([C@@H]([C@H]3O)NC(=O)C)O)CO[C@H]2[C@@H](O)[C@H](O)[C@H](O)[C@@H](O2)C)O[C@@H]1CO
WURCS=2.0/4,4,3/[u2122h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4/a4-b1_b3-c2_b4-d1	O4[C@H]([C@H](NC(=O)C)[C@@H](O)[C@H]([C@H]4CO)O)O[C@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@H](OC(O)[C@H](NC(C)=O)[C@H]3O)CO)[C@H](O)[C@H]2O[C@@]1(C(O)=O)O[C@@H]([C@@H]([C@H](O)CO)O)[C@@H]([C@H](C1)O)NC(=O)C
WURCS=2.0/3,8,7/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2/a3-b1_a6-c1_c4-d1_d3-e1_e4-f1_f3-g1_g4-h1	O5[C@@H](O[C@H]8[C@@H]([C@H]([C@@H](O[C@@H]8CO)OC[C@@H]6[C@@H]([C@H](O[C@H]7[C@@H]([C@H]([C@@H](O)[C@H](O7)CO)O)O)[C@H](C(O6)O)NC(C)=O)O)NC(=O)C)O)[C@H](O)[C@H]([C@H]([C@H]5CO)O)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]4O[C@@H]([C@@H]([C@@H]([C@H]4O)O[C@H]3[C@H](NC(=O)C)[C@@H](O)[C@@H]([C@H](O3)CO)O[C@H]2[C@H](O)[C@H]([C@@H](O)[C@@H](CO)O2)O)O)CO)[C@@H]([C@H]1NC(C)=O)O
WURCS=2.0/5,5,4/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-4-5/a3-b1_a6-e1_b2-c1_b3-d1	O5[C@@H]([C@@H]([C@H]([C@@H](O)[C@H]5CO)O)NC(C)=O)O[C@@H]1[C@@H](O[C@@H]4O[C@H]([C@H]([C@H]([C@@H]4O)O)O)C)[C@H](O[C@@H]3[C@@H](NC(=O)C)C(O)O[C@@H]([C@@H]3O)CO[C@H]2[C@@H]([C@@H](O)[C@H](O)[C@H](O2)CO)NC(C)=O)O[C@@H]([C@@H]1O)CO
